[Data]
35353
HimitsuHiketsu
what,
HimitsuHiketsu
140
0:35
32
-
[HitObjects]
192,2000,1
192,2214,1
448,2428,1
320,2642,1
320,2750,1
64,2857,1
320,3000,1
64,3142,1
448,3285,1
320,3428,1
64,3500,1
64,3607,1
448,3714,1
192,3785,1
448,3857,1
64,4035,1
320,4142,1
192,4250,1
448,4303,1
64,4383,1
320,4437,1
192,4491,1
64,4544,1
320,4625,1
448,4678,1
192,4785,1
64,4892,1
320,5000,1
320,5160,1
320,5321,1
64,5428,1
448,5500,1
192,5571,1
320,5642,1
448,5696,1
64,5750,1
192,5803,1
320,5857,1
64,6071,1
448,6285,1
192,6339,1
320,6392,1
64,6446,1
448,6500,1
192,6660,1
64,6714,1
320,6821,1
192,7035,1
448,7142,1
320,7196,1
64,7250,1
192,7285,1
320,7330,1
64,7383,1
448,7428,1
192,7464,1
320,7517,1
448,7571,1
192,7785,1
320,8000,1
64,8107,1
320,8214,1
192,8428,1
448,8642,1
64,8857,1
320,9031,1
192,9118,1
448,9205,1
192,9380,1
64,9554,1
64,9641,1
320,9729,1
192,9758,1
64,9787,1
448,9816,1
192,9845,1
320,9874,1
64,9903,1
448,9961,1
320,10019,1
192,10077,1
448,10165,1
64,10252,1
192,10281,1
320,10317,1
448,10361,1
64,10397,1
192,10426,1
448,10513,1
64,10601,1
320,10688,1
192,10775,1
448,10862,1
320,10884,1
192,10906,1
64,10928,1
448,10950,1
192,11015,1
320,11095,1
64,11124,1
448,11153,1
64,11233,1
448,11298,1
320,11342,1
192,11407,1
64,11451,1
448,11473,1
192,11495,1
320,11538,1
448,11604,1
64,11647,1
192,11822,1
448,11909,1
320,11931,1
192,11952,1
64,11974,1
448,11996,1
192,12112,1
320,12170,1
192,12229,1
64,12345,1
320,12461,1
192,12519,1
320,12577,1
192,12694,1
64,12810,1
448,12868,1
64,12926,1
192,13043,1
320,13257,1
192,13364,1
448,13471,1
192,13685,1
64,13900,1
64,14007,1
320,14114,1
192,14150,1
64,14185,1
448,14221,1
192,14257,1
320,14293,1
64,14328,1
448,14400,1
320,14471,1
192,14543,1
448,14650,1
64,14757,1
192,14793,1
320,14837,1
448,14891,1
64,14935,1
192,14971,1
448,15078,1
64,15185,1
320,15293,1
64,15400,1
448,15507,1
320,15534,1
192,15560,1
64,15587,1
448,15614,1
192,15694,1
320,15793,1
192,15828,1
448,15864,1
64,15962,1
448,16043,1
320,16096,1
192,16176,1
64,16230,1
448,16257,1
192,16284,1
320,16337,1
448,16418,1
64,16471,1
192,16685,1
448,16793,1
320,16819,1
192,16846,1
64,16873,1
448,16900,1
192,17043,1
448,17114,1
192,17185,1
64,17328,1
320,17471,1
192,17543,1
320,17614,1
192,17757,1
64,17900,1
448,17971,1
64,18043,1
192,18185,5
192,18359,1
448,18533,1
320,18708,1
320,18795,1
64,18882,1
320,18998,1
64,19115,1
192,19231,1
320,19347,1
64,19405,1
64,19493,1
448,19580,1
192,19638,1
448,19696,1
64,19841,1
320,19929,1
192,20016,1
448,20060,1
64,20125,1
320,20169,1
192,20212,1
64,20256,1
320,20321,1
448,20365,1
192,20452,1
64,20539,1
320,20626,1
320,20757,1
320,20888,1
64,20975,1
448,21033,1
