[Data]
42729
Pedro Silva
Just Leave Me Alone
Amy
192 BPM
0:41
-
[HitObjects]
448,2145,1
448,2457,1
448,2770,1
64,2926,1
448,3082,1
192,3238,1
64,3395,1
320,3551,1
320,3707,1
64,3863,1
320,4020,1
320,4176,1
448,4332,1
192,4488,1
320,4645,1
448,4723,1
192,4801,1
64,4879,1
448,4957,1
320,5035,1
192,5113,1
64,5191,1
320,5270,1
448,5426,1
192,5582,1
64,5738,1
448,5895,1
64,6207,1
192,6441,1
320,6520,1
448,6676,1
64,6832,1
320,7066,1
192,7145,1
64,7301,1
448,7457,1
320,7613,1
192,7770,1
64,7926,1
320,8082,1
448,8316,1
192,8395,1
64,8707,1
192,8941,1
320,9020,1
448,9176,1
192,9332,1
64,9566,1
192,9645,1
448,9801,1
320,9957,1
192,10035,1
64,10113,1
320,10191,1
448,10270,1
192,10426,1
64,10582,1
320,10738,1
192,10816,1
448,10895,1
64,11207,1
320,11441,1
192,11520,1
64,11676,1
448,11832,1
320,12066,1
192,12145,1
64,12301,1
448,12457,1
192,12613,1
64,12770,1
320,12926,1
448,13082,1
192,13316,1
320,13395,1
192,13707,1
64,13941,1
448,14020,1
320,14176,1
192,14332,1
64,14566,1
448,14645,1
320,14801,1
320,14957,1
320,15113,1
192,15270,1
192,15426,1
64,15582,1
448,15738,1
320,15816,1
192,15895,1
448,16051,1
192,16207,1
448,16363,1
192,16520,1
448,16676,1
192,16832,1
448,16988,1
320,17145,1
64,17301,1
320,17457,1
64,17613,1
320,17770,1
64,17926,1
320,18082,1
192,18238,1
448,18395,1
320,18473,1
64,18551,1
192,18707,1
320,18785,1
448,18863,1
192,19020,1
64,19098,1
448,19176,1
320,19254,1
192,19332,1
64,19488,1
320,19566,1
448,19645,1
64,19723,1
448,19801,1
64,19879,1
448,19957,1
64,20035,1
448,20113,1
64,20191,1
320,20270,1
192,20348,1
320,20426,1
192,20504,1
320,20582,1
192,20660,1
320,20738,1
192,20816,1
448,20895,1
64,20973,1
320,21051,1
64,21129,1
320,21207,1
64,21285,1
320,21363,1
64,21441,1
448,21520,1
192,21598,1
448,21676,1
192,21754,1
448,21832,1
192,21910,1
448,21988,1
192,22066,1
64,22145,1
320,22535,1
192,22691,1
64,23004,1
320,23160,1
448,23473,1
192,23629,1
64,23941,1
448,24098,1
192,24410,1
320,24566,1
448,24723,1
320,25035,1
192,25191,1
64,25504,1
320,25660,1
448,25973,1
192,26129,1
64,26441,1
320,26598,1
448,26910,1
192,27066,1
64,27223,1
192,27535,1
320,27691,1
64,28004,1
448,28160,1
320,28473,1
192,28629,1
320,29019,1
64,29175,1
448,29331,1
192,29487,1
320,29644,1
64,29956,1
192,30112,1
448,30425,1
320,30581,1
192,30894,1
64,31050,1
320,31362,1
448,31519,1
192,31675,1
64,31831,1
320,31987,1
448,32144,1
448,32300,1
64,32456,1
64,32612,1
320,32769,1
320,32925,1
192,33081,1
192,33237,1
448,33394,1
320,33472,1
192,33550,1
64,33628,1
320,33706,1
448,33784,1
192,33862,1
64,33940,1
320,34019,1
448,34097,1
192,34175,1
64,34253,1
320,34331,1
448,34409,1
64,34487,1
192,34565,1
320,34644,1
448,34917,1
64,35229,1
448,35385,1
64,35542,1
448,35698,1
64,35854,1
64,36166,1
64,36479,1
448,36635,1
64,36791,1
448,36947,1
64,37104,1
320,37260,1
320,37416,1
448,37572,1
192,37729,1
192,37885,1
320,38041,1
64,38197,1
320,38354,1
448,38432,1
192,38510,1
64,38588,1
448,38666,1
320,38744,1
192,38822,1
64,38900,1
320,38979,1
448,39135,1
64,39291,1
192,39447,1
320,39604,1
448,39916,1
320,40150,1
192,40229,1
64,40385,1
320,40541,1
192,40775,1
320,40854,1
64,41010,1
448,41166,1
320,41322,1
192,41479,1
64,41635,1
448,41791,1
