[Data]
153055
Laur
Attractor Dimension
Amy
290 BPM
2:31
25
-
[HitObjects]
448,1607,1
448,1813,1
448,2434,1
448,2641,1
320,3262,1
320,3469,1
320,4089,1
320,4296,1
64,4917,1
64,5124,1
64,5744,1
64,5951,1
320,6572,1
192,6641,1
64,6710,1
448,6779,1
320,6831,1
192,6882,1
64,6934,1
448,6986,1
320,7038,1
192,7089,1
64,7141,1
320,7193,1
448,7244,1
64,7296,1
192,7348,1
320,7400,1
448,7451,1
192,7503,1
64,7555,1
448,7607,1
320,7658,1
192,7710,1
64,7813,1
320,7917,1
192,8020,1
448,8227,1
64,8331,1
320,8434,1
192,8538,1
64,8641,1
448,8744,1
320,8848,1
192,8951,1
64,9003,1
448,9055,1
320,9158,1
64,9262,1
64,9365,1
192,9469,1
320,9572,1
448,9675,1
64,9727,1
192,9779,1
320,9831,1
64,9882,1
448,9986,1
192,10089,1
320,10193,1
64,10296,1
64,10400,1
448,10503,1
448,10607,1
192,10710,1
320,10813,1
192,10917,1
320,11020,1
64,11124,1
192,11227,1
448,11331,1
320,11434,1
192,11538,1
64,11641,1
320,11744,1
448,11848,1
192,11951,1
192,12055,1
320,12158,1
320,12262,1
64,12365,1
448,12469,1
320,12572,1
192,12675,1
64,12779,1
320,12882,1
192,12986,1
448,13038,1
320,13089,1
192,13141,1
64,13193,1
192,13400,1
320,13503,1
448,13710,1
320,13813,1
192,13917,1
64,14020,1
320,14072,1
448,14124,1
192,14175,1
64,14227,1
320,14279,1
448,14331,1
192,14382,1
64,14434,1
448,14848,1
64,14900,1
320,14951,1
192,15003,1
448,15055,1
64,15107,1
320,15158,1
192,15210,1
448,15262,1
64,15313,1
320,15365,1
192,15417,1
448,15469,1
64,15520,1
320,15572,1
192,15624,1
448,15675,1
64,15727,1
320,15779,1
192,15831,1
448,15882,1
64,15934,1
320,15986,1
192,16038,1
448,16089,1
64,16141,1
320,16193,1
192,16244,1
448,16296,1
64,16348,1
320,16400,1
192,16451,1
448,16503,1
64,16555,1
320,16607,1
192,16658,1
448,16710,1
64,16762,1
320,16813,1
192,16865,1
448,16917,1
64,16969,1
320,17020,1
192,17072,1
448,17124,1
64,17175,1
320,17227,1
192,17279,1
448,17331,1
64,17538,1
192,17641,1
320,17693,1
448,17744,1
192,17796,1
64,17848,1
320,17951,1
192,18003,1
64,18055,1
320,18107,1
64,18158,1
448,18210,1
192,18262,1
320,18313,1
64,18365,1
448,18417,1
192,18469,1
320,18520,1
64,18572,1
448,18624,1
192,18675,1
320,18727,1
64,18779,1
448,18831,1
192,18882,1
320,18934,1
64,18986,1
448,19038,1
192,19089,1
320,19141,1
64,19193,1
448,19244,1
192,19296,1
320,19348,1
64,19400,1
448,19451,1
192,19503,1
320,19555,1
64,19607,1
448,19658,1
192,19710,1
320,19762,1
64,19813,1
448,19865,1
192,19917,1
320,19969,1
64,20020,1
448,20072,1
320,20124,1
192,20175,1
64,20227,1
320,20279,1
192,20331,1
448,20382,1
64,20434,1
192,20486,1
320,20538,1
448,20589,1
64,20641,1
