[Data]
127159
Frums
sing sing red indigo
Ucitysm
114 BPM
2:06
18
-
[HitObjects]
448,2505,1
320,2636,1
192,2768,1
448,2899,1
64,3031,1
64,3163,1
320,3426,1
192,3689,1
320,3821,1
64,3952,1
448,4084,1
192,4215,1
64,4347,1
320,4478,1
64,4610,1
192,4742,1
320,4873,1
64,5005,1
448,5136,1
192,5531,1
320,5794,1
192,5926,1
448,6057,1
64,6189,1
320,6321,1
448,6452,1
192,6584,1
320,6715,1
64,6847,1
192,6978,1
448,7110,1
64,7242,1
64,7373,1
320,7505,1
192,7636,1
192,7899,1
320,8031,1
64,8163,1
448,8294,1
192,8426,1
64,8557,1
320,8689,1
192,8821,1
448,8952,1
320,9084,1
64,9215,1
448,9347,1
448,9478,1
64,9610,1
320,9742,1
320,10005,1
192,10136,1
448,10268,1
448,10334,1
64,10399,1
320,10531,1
448,10663,1
192,10794,1
64,10860,1
320,10926,1
320,11321,1
448,11386,1
64,11452,1
192,11584,1
448,11715,1
64,11847,1
320,11978,1
192,12110,1
320,12242,1
64,12373,1
448,12636,1
64,12899,1
64,12965,1
448,13031,1
192,13294,1
64,13426,1
320,13689,1
448,13952,1
448,14018,1
64,14084,1
320,14215,1
192,14347,1
64,14478,1
320,14742,1
448,14807,1
192,14873,1
64,14939,1
320,15005,1
192,15136,1
448,15268,1
320,15399,1
192,15531,1
448,15663,1
64,15794,1
320,15926,1
448,15959,1
192,16057,1
320,16189,1
64,16321,1
192,16452,1
64,16584,1
320,16847,1
192,16880,1
448,16978,1
64,17110,1
320,17373,1
192,17505,1
448,17636,1
64,17899,1
64,17965,1
320,18031,1
192,18163,1
448,18426,1
192,18557,1
320,18689,1
320,18755,1
64,18952,1
448,19084,1
320,19171,1
448,19259,1
64,19347,1
64,19478,1
64,19610,1
448,19742,1
448,19873,1
192,20005,1
192,20071,1
320,20136,1
448,20268,1
64,20400,1
64,20663,1
320,20926,1
320,21189,1
192,21452,1
320,21715,1
320,21847,1
448,22110,1
320,22242,1
320,22505,1
64,22636,1
64,22900,1
192,23031,1
320,23294,1
320,23426,1
448,23689,1
192,23821,1
192,23952,1
320,24215,1
64,24347,1
64,24478,1
320,24742,1
448,24873,1
448,25005,1
320,25268,1
64,25400,1
192,25531,1
192,25794,1
320,25926,1
64,26057,1
448,26321,1
192,26452,1
192,26584,1
320,26715,1
320,26978,1
192,27110,1
192,27242,1
64,27373,1
448,27636,1
448,27768,1
448,27899,1
192,28031,1
320,28294,1
320,28426,1
64,28557,1
192,28689,1
192,28952,1
64,29084,1
448,29215,1
192,29347,1
320,29610,1
320,29742,1
320,29873,1
64,30005,1
64,30136,1
320,30399,1
320,30531,1
192,30663,1
192,30794,1
448,30926,1
320,31189,1
64,31321,1
448,31452,1
448,31584,1
192,31715,1
192,31978,1
64,32110,1
64,32242,1
448,32373,1
192,32505,1
320,32768,1
320,32900,1
64,33031,1
448,33163,1
192,33294,1
64,33426,1
448,33689,1
192,33821,1
320,33952,1
320,34084,1
64,34215,1
64,34347,1
448,34610,1
320,34742,1
192,34873,1
192,35005,1
320,35136,1
320,35268,1
64,35531,1
64,35663,1
448,35794,1
192,35926,1
320,36057,1
320,36189,1
448,36452,1
192,36584,1
192,36715,1
320,36847,1
448,36978,1
64,37110,1
448,37373,1
448,37505,1
320,37636,1
64,37768,1
192,37900,1
448,38031,1
192,38163,1
64,38426,1
64,38557,1
192,38689,1
448,38821,1
320,38952,1
320,39084,1
448,39215,1
64,39478,1
320,39610,1
320,39742,1
192,39873,1
192,40005,1
64,40136,1
448,40268,1
320,40531,1
320,40663,1
192,40794,1
320,40926,1
64,41057,1
192,41189,1
448,41321,1
320,41584,1
320,41715,1
192,41847,1
448,41978,1
448,42110,1
320,42242,1
320,42373,1
64,42636,1
64,42768,1
192,42899,1
448,43031,1
320,43163,1
448,43294,1
192,43426,1
64,43557,1
320,43689,1
320,43821,1
448,43952,1
64,44084,1
192,44215,1
448,44347,1
64,44478,1
320,44610,1
192,44742,1
448,44873,1
448,45005,1
64,45136,1
320,45268,1
64,45312,1
192,45367,1
448,45432,1
192,45487,1
320,45531,1
64,45597,1
448,45663,1
192,45750,1
320,45926,1
64,46101,1
320,46189,1
192,46255,1
192,46386,1
448,46518,1
448,46584,1
64,46649,1
320,46715,1
192,46773,1
64,46831,1
448,46890,1
320,46948,1
192,47007,1
448,47065,1
64,47124,1
320,47182,1
192,47241,1
320,47299,1
448,47358,1
64,47416,1
64,47504,1
448,47592,1
448,47679,1
192,47767,1
320,47899,1
192,48096,1
448,48293,1
64,48359,1
64,48820,1
448,48886,1
192,48951,1
64,49017,1
192,49083,1
320,49149,1
448,49215,1
448,49280,1
64,49346,1
320,49412,1
64,49478,1
192,49543,1
448,49609,1
64,49675,1
448,49741,1
320,49807,1
64,49872,1
448,49905,1
192,50004,1
64,50037,1
320,50136,1
320,50201,1
192,50267,1
320,50399,1
448,50530,1
192,50596,1
64,50793,1
448,50925,1
448,51013,1
64,51100,1
64,51188,1
448,51287,1
192,51344,1
64,51402,1
320,51460,1
64,51517,1
192,51575,1
448,51649,1
64,51693,1
320,51736,1
448,51780,1
192,51846,1
320,51912,1
448,51978,1
64,52002,1
448,52153,1
192,52175,1
448,52331,1
64,52350,1
192,52504,1
320,52570,1
448,52767,1
320,52833,1
64,53030,1
448,53096,1
192,53162,1
64,53228,1
192,53293,1
320,53359,1
64,53425,1
64,53491,1
448,53557,1
192,53600,1
320,53644,1
448,53688,1
192,53732,1
448,53776,1
320,53820,1
64,53951,1
64,54083,1
448,54215,1
448,54346,1
192,54478,1
192,54593,1
320,54708,1
64,54785,1
320,54823,1
192,54872,1
448,54916,1
192,54960,1
64,55004,1
320,55048,1
448,55094,1
192,55136,1
320,55194,1
448,55253,1
64,55311,1
192,55369,1
320,55428,1
64,55486,1
448,55545,1
192,55603,1
320,55662,1
192,55720,1
448,55779,1
64,55837,1
64,55925,1
448,56013,1
448,56100,1
192,56188,1
320,56295,1
64,56361,1
448,56468,1
192,56534,1
320,56640,1
64,56715,1
448,56780,1
320,56978,1
448,57011,1
64,57241,1
448,57307,1
64,57372,1
320,57438,1
64,57504,1
192,57570,1
448,57636,1
448,57701,1
64,57767,1
320,57833,1
448,57899,1
192,57965,1
448,58030,1
64,58096,1
320,58162,1
192,58228,1
448,58293,1
64,58326,1
320,58425,1
448,58458,1
192,58557,1
192,58622,1
320,58688,1
192,58820,1
64,58951,1
320,59017,1
448,59182,1
64,59346,1
64,59434,1
448,59522,1
448,59609,1
64,59708,1
320,59765,1
448,59823,1
192,59881,1
448,59938,1
320,59996,1
64,60070,1
448,60114,1
192,60157,1
64,60201,1
320,60267,1
192,60333,1
64,60399,1
448,60423,1
64,60530,1
320,60552,1
64,60662,1
448,60684,1
64,60793,1
320,60815,1
448,60925,1
192,60991,1
448,61188,1
320,61254,1
448,61320,1
192,61386,1
448,61451,1
64,61517,1
320,61583,1
64,61649,1
192,61715,1
320,61780,1
448,61846,1
448,61912,1
64,61978,1
320,62065,1
64,62109,1
448,62153,1
64,62241,1
192,62307,1
448,62372,1
448,62504,1
64,62677,1
64,62858,1
320,62899,1
320,63014,1
192,63129,1
192,63244,1
448,63293,1
320,63359,1
64,63425,1
192,63491,1
320,63557,1
320,63688,1
64,63820,1
64,63951,1
448,64083,1
320,64215,1
64,64346,1
64,64741,1
64,65136,1
320,65530,1
320,65662,1
192,65793,1
320,66057,1
320,66451,1
320,66846,1
64,67109,1
192,67175,1
448,67241,1
64,67372,1
448,67504,1
192,67570,1
64,67636,1
320,67701,1
64,67767,1
448,67899,1
64,68030,1
64,68162,1
320,68293,1
64,68425,1
64,68557,1
448,68688,1
64,68820,1
192,68951,1
192,69083,1
320,69215,1
64,69346,1
448,69478,1
64,69609,1
64,69741,1
448,69872,1
64,70004,1
448,70136,1
448,70267,1
192,70399,1
448,70530,1
448,70662,1
64,70793,1
448,70925,1
320,71057,1
320,71188,1
64,71320,1
448,71451,1
192,71583,1
448,71649,1
192,71715,1
448,71846,1
64,71978,1
320,72109,1
64,72241,1
64,72372,1
448,72504,1
64,72636,1
64,72767,1
320,72899,1
64,73030,1
192,73162,1
192,73293,1
448,73425,1
64,73557,1
448,73688,1
64,73820,1
64,73951,1
448,74083,1
64,74215,1
448,74346,1
448,74478,1
192,74609,1
448,74741,1
448,74872,1
64,75004,1
448,75136,1
320,75267,1
320,75399,1
64,75530,1
192,75596,1
448,75662,1
64,75793,1
448,75859,1
64,75925,1
448,76057,1
64,76188,1
320,76320,1
64,76451,1
64,76583,1
448,76714,1
64,76846,1
64,76978,1
320,77109,1
64,77241,1
192,77372,1
192,77504,1
448,77636,1
64,77767,1
448,77899,1
64,78030,1
64,78162,1
448,78293,1
64,78425,1
448,78557,1
448,78688,1
192,78820,1
448,78951,1
448,79083,1
64,79215,1
448,79346,1
448,79478,1
